"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Unsupervised Graph Neural Networks for Source Code Similarity Detection","https://scispace.com/paper/unsupervised-graph-neural-networks-for-source-code-26zyj15seq","","Journal Article","","Julien Cassagne
Ettore Merlo
Paula Branco
Guy-Vincent Jourdan
Iosif Viorel Onut","10.1007/978-3-031-45275-8_36","","In this paper, we propose a novel unsupervised approach for code similarity and clone detection that is based on Graph Neural Networks. We propose a hybrid approach to detect similarities within source code, using centroid distances and a Graph Auto-Encoder that uses a raw abstract syntax trees as input. When compared to $$\mathrm {R_{TV}NN}$$ [33], the state-of-the-art unsupervised approach for code similarity and clone detection, our method improves significantly training and inference time efficiency, while preserving or improving precision. In our experiments, our algorithm is on average 77 times faster during training and 21 times faster during inference. This shows that using Graph Auto-Encoders in the domain of source code similarity analysis is the better option in an industrial context or in a production environment. We illustrate this by using our approach to compute source code similarity within a large dataset of phishing kits written in PHP provided by our industry partner. ","This paper proposes an unsupervised Graph Neural Network approach for source code similarity detection, improving efficiency by 77x during training and 21x during inference, while preserving or improving precision compared to the state-of-the-art method."
"FSD-CLCD: Functional semantic distillation graph learning for cross-language code clone detection","https://scispace.com/paper/fsd-clcd-functional-semantic-distillation-graph-learning-for-3wxcnx6awb","","Journal Article","Engineering Applications of Artificial Intelligence","Senlin Luo
Zhouting Wu
Kun Gong","10.1016/j.engappai.2024.108199","","Code clone detection can find similar or the same code snippets, which is important in analyzing homologous components, discovering redundant code, and improving software system development and maintenance efficiency. A crucial challenge is to extract more functional semantic similarity from code in heterogeneous conditions, such as a cross-language scenario. Existing methods mainly exploit sequence models with only lexical and statistical features to compare code pairs, which are susceptible to linguistic feature noise and misclassify code pairs that have similar structure dependencies such as control flow. Meanwhile, there are issues with inconsistent node types and a great variation of node numbers while capturing structure-dependent features, resulting in a misaligned distribution of clone pairs, and weakening the detection precision. This work presents a novel cross-language code clone detection method. It represents code with a graph structure based on abstract syntax trees and introduces a global node to strengthen the connection between control flows. Prune the graph structure based on key node protection rules to reduce the impact of linguistic feature noise. Besides, optimize graph matching networks for cross-language abstract syntax trees by using contrastive loss to align the functional semantic distribution of clone pairs. The method distills the invariant functional semantic similarity with a huge discrepancy of the code graph in heterogeneous cross-language conditions. Experiment results show that the proposed method achieves scores of 0.95, 0.98, and 0.96 in terms of precision, recall and F1-score and substantially outperforms the state-of-the-art baselines. ","This paper presents FSD-CLCD, a novel cross-language code clone detection method that leverages graph learning to extract functional semantic similarity from code, achieving state-of-the-art precision (0.95), recall (0.98), and F1-score (0.96) in heterogeneous cross-language conditions."
"Improving Cross-Language Code Clone Detection via Code Representation Learning and Graph Neural Networks","https://scispace.com/paper/improving-cross-language-code-clone-detection-via-code-okzn3pds55","","Journal Article","IEEE Transactions on Software Engineering","Nikita Mehrotra
Akash Sharma
Anmol Jindal
Rahul Purandare","10.1109/tse.2023.3311796","","Code clone detection is an important aspect of software development and maintenance. The extensive research in this domain has helped reduce the complexity and increase the robustness of source code, thereby assisting bug detection tools. However, the majority of the clone detection literature is confined to a single language. With the increasing prevalence of cross-platform applications, functionality replication across multiple languages is common, resulting in code fragments having similar functionality but belonging to different languages. Since such clones are syntactically unrelated, single language clone detection tools are not applicable in their case. In this article, we propose a semi-supervised deep learning-based tool Rubhus, capable of detecting clones across different programming languages. Rubhus uses the control and data flow enriched abstract syntax trees (ASTs) of code fragments to leverage their syntactic and structural information and then applies graph neural networks (GNNs) to extract this information for the task of clone detection. We demonstrate the effectiveness of our proposed system through experiments conducted over datasets consisting of Java, C, and Python programs and evaluate its performance in terms of precision, recall, and F1 score. Our results indicate that Rubhus outperforms the state-of-the-art cross-language clone detection tools.","A semi-supervised deep learning-based tool, capable of detecting clones across different programming languages, that uses the control and data flow enriched abstract syntax trees of code fragments to leverage their syntactic and structural information and applies graph neural networks to extract this information for the task of clone detection."
"Goner: Building Tree-Based N-Gram-Like Model for Semantic Code Clone Detection","https://scispace.com/paper/goner-building-tree-based-n-gram-like-model-for-semantic-1ocqhd60tl","","Journal Article","IEEE Transactions on Reliability","Yueming Wu
Siyue Feng
Wenqi Suo
Deqing Zou
Hai Jin","10.1109/tr.2023.3312294","","—Code clone detection refers to the detection of code fragments that are functionally similar. As software engineering progresses, the significance of code clone detection continues to grow. A number of code clone detection techniques have been designed. Among these methods, tree-based code clone detection approaches have the ability to discover semantic code clones. However, given the intricate nature of tree structures, they consume plenty of time to complete the tree analysis, thus cannot scale to large-scale code scanning. In this paper, we propose a novel tree-based scalable semantic code clone detection method by transforming the heavy-weight tree processing into efficient N-gram-like subtrees analysis. Specifically, we build a variant of N-gram model to partition the original complex tree into small subtrees. After collecting all subtrees, we divide them into different groups according to the positions of the subtree nodes, and then calculate the similarity of the same group between two functions one by one. Similarity scores of all groups are made up of a feature vector. Given feature vectors, we train a machine learning model for semantic code clone detection. We implement Goner , a scalable tree-based semantic code clone detection system. To showcase the effectiveness of Goner , we conducted evaluations on two extensively utilized datasets, namely BigCloneBench and Google Code Jam. The experimental results unequivocally indicate that Goner outperforms our comparative systems ( i.e., SourcererCC , RtvNN , Deckard , ASTNN , TBCNN , CDLH , Amain , FCCA , DeepSim , and SCDetector ). Additionally, in the context of scalability, Goner demonstrates remarkable speed, being approximately 56 times faster than another advanced tree-based tool, namely ASTNN , when it comes to identifying semantic code clones.","A novel tree-based scalable semantic code clone detection method by transforming the heavy-weight tree processing into efficient N-gram-like subtrees analysis, which demonstrates remarkable speed, being approximately 56 times faster than another advanced tree- based tool, namely ASTNN when it comes to identifying semantic code clones."
"Augmenting the Interpretability of GraphCodeBERT for Code Similarity
  Tasks","https://scispace.com/paper/augmenting-the-interpretability-of-graphcodebert-for-code-ubgzs7x25mln","2024","Journal Article","","Jorge Martínez-Gil","10.48550/arxiv.2410.05275","https://scispace.compdf/augmenting-the-interpretability-of-graphcodebert-for-code-ubgzs7x25mln.pdf","Assessing the degree of similarity of code fragments is crucial for ensuring software quality, but it remains challenging due to the need to capture the deeper semantic aspects of code. Traditional syntactic methods often fail to identify these connections. Recent advancements have addressed this challenge, though they frequently sacrifice interpretability. To improve this, we present an approach aiming to improve the transparency of the similarity assessment by using GraphCodeBERT, which enables the identification of semantic relationships between code fragments. This approach identifies similar code fragments and clarifies the reasons behind that identification, helping developers better understand and trust the results. The source code for our implementation is available at https://www.github.com/jorge-martinez-gil/graphcodebert-interpretability. ","This study enhances the interpretability of GraphCodeBERT for code similarity tasks by leveraging its ability to identify semantic relationships between code fragments, providing transparent and explainable results for developers to trust and understand."
"Code Coverage Similarity Measurement Using Machine Learning for Test Cases Minimization","https://scispace.com/paper/code-coverage-similarity-measurement-using-machine-learning-51enqeboi5","2020","Proceedings Article","IEEE Global Conference on Consumer Electronics","Mochamad Chandra Saputra
Tetsuro Katayama","10.1109/GCCE50665.2020.9291990","","Machine learning approach for minimizing the number of test cases on the test suite is an interesting research area on software testing. The research tries to minimize the number of test cases on the test suite by minimizing redundant test cases based on similarity classification. The Support Vector Machine, K-Nearest Neighbour, and Decision tree classify similar test cases by comparing the lines executed by test cases. The result has shown that the support vector machine is the highest score on accuracy and the lowest score on error rate comparing with K-Nearest Neighbour, and Decision tree. Minimize the redundant test cases increase the quality of the test cases, and reducing time on the testing process.","In this paper, the authors tried to minimize the number of test cases on the test suite by minimizing redundant test cases based on similarity classification and found that the support vector machine is the highest score on accuracy and the lowest score on error rate comparing with K-Nearest Neighbour, and Decision Tree."
"A Software Multi-Fault Clustering Ensemble Technology","https://scispace.com/paper/a-software-multi-fault-clustering-ensemble-technology-140va585","2022","Proceedings Article","","","10.1109/qrs-c57518.2022.00059","","In the software multi-fault scenario, the failed test cases of different fault sources are classified by clustering, and then the program statements in each cluster are ranked with suspicion by the fault location technology based on program spectrum. Software multi-fault location technology decouples failed test cases by clustering their code coverage information. At present, there are many clustering strategies for software failed test cases. However, due to the characteristics of high dimension, complex structure and variable shape of the execution information of failed test cases, it is difficult for a single clustering algorithm to accurately identify the cluster structure, so that it cannot be decoupled accurately. In this paper, a variety of clustering algorithms and different parameters are selected to obtain multiple cluster members, according to the clustering members to get the similarity matrix, and then hierarchical clustering is used to obtain the final clustering results, to achieve the integration between different clustering algorithms, so that the algorithm can identify the complex cluster structure, and then improve the efficiency of fault location. ","In this article , a variety of clustering algorithms and different parameters are selected to obtain multiple cluster members, according to the clustering members to get the similarity matrix, and then hierarchical clustering is used to obtain the final clustering results, to achieve the integration between different clustering algorithm, so that the algorithm can identify the complex cluster structure and then improve the efficiency of fault location."
"A systematic literature review on source code similarity measurement and
  clone detection: techniques, applications, and challenges","https://scispace.com/paper/a-systematic-literature-review-on-source-code-similarity-1lxdqxg8","2023","Posted Content","","","10.48550/arxiv.2306.16171","https://scispace.com/pdf/a-systematic-literature-review-on-source-code-similarity-1lxdqxg8.pdf","Measuring and evaluating source code similarity is a fundamental software engineering activity that embraces a broad range of applications, including but not limited to code recommendation, duplicate code, plagiarism, malware, and smell detection. This paper proposes a systematic literature review and meta-analysis on code similarity measurement and evaluation techniques to shed light on the existing approaches and their characteristics in different applications. We initially found over 10000 articles by querying four digital libraries and ended up with 136 primary studies in the field. The studies were classified according to their methodology, programming languages, datasets, tools, and applications. A deep investigation reveals 80 software tools, working with eight different techniques on five application domains. Nearly 49% of the tools work on Java programs and 37% support C and C++, while there is no support for many programming languages. A noteworthy point was the existence of 12 datasets related to source code similarity measurement and duplicate codes, of which only eight datasets were publicly accessible. The lack of reliable datasets, empirical evaluations, hybrid methods, and focuses on multi-paradigm languages are the main challenges in the field. Emerging applications of code similarity measurement concentrate on the development phase in addition to the maintenance. ","A systematic literature review and meta-analysis on code similarity measurement and evaluation techniques is presented in this paper to shed light on the existing approaches and their characteristics in different applications, including code recommendation, duplicate code, plagiarism, malware, and smell detection."
"Code Similarity Detection Technique Based on AST Unsupervised Clustering Method","https://scispace.com/paper/code-similarity-detection-technique-based-on-ast-4qofg781pp","2020","Proceedings Article","IEEE International Conference Computer and Communications","Xie Yifan
Zhou Wen'an
Huamiao Hu
Lu Zhicheng
Mengyuan Wu","10.1109/ICCC51575.2020.9344882","","Code similarity detection is one of the important means to maintain the healthy development of the software eco-environment. Early code similarity detection method is mainly based on the code attribute measurement technology, this method can quickly detect more obvious similar parts on small-scale code datasets, but when faced with large-scale datasets or code segments with similar syntax and semantics, the detection performance is not effective. The new code similarity detection technology based on tree-structure representation and machine learning can adapt to different data changes, thus providing new solutions. This paper proposes a new detection method that combines the abstract syntax tree (AST) structure and unsupervised clustering, this new method can improve the detection efficiency of code clustering analysis, because it not only considers the syntax and semantic information of the code, but also reduces the workload of code data preprocessing through unsupervised clustering.","A new detection method is proposed that combines the abstract syntax tree (AST) structure and unsupervised clustering, this new method can improve the detection efficiency of code clustering analysis, because it not only considers the syntax and semantic information of the code, but also reduces the workload of code data preprocessing through unsuper supervised clustering."
"Code Clone Detection with Hierarchical Attentive Graph Embedding","https://scispace.com/paper/code-clone-detection-with-hierarchical-attentive-graph-260tu1jh8y","2021","Journal Article","International Journal of Software Engineering and Knowledge Engineering","Xiujuan Ji
Lei Liu
Jingwen Zhu","10.1142/S021819402150025X","","Code clone serves as a typical programming manner that reuses the existing code to solve similar programming problems, which greatly facilitates software development but recurs program bugs and mai...","Code clone as mentioned in this paper is a typical programming manner that reuses the existing code to solve similar programming problems, which greatly facilitates software development but recurs program bugs and reuses program duplicates."
"Unveiling Hidden Patterns: Clustering Algorithms on C Code embedding","https://scispace.com/paper/unveiling-hidden-patterns-clustering-algorithms-on-c-code-2mhkl58al4","2024","Journal Article","","M Spoorthi
Richa Vivek Savant
Sridhar Seshadri
Nakka Narmada
Peeta Basa Pati","10.1109/i2ct61223.2024.10543306","","Automatic grading can help streamline assessment by using advanced algorithms to evaluate embedded C programs swiftly and objectively. This technology ensures standardized evaluations, providing quick and objective feedback on programming proficiency, enabling educators and employers to gauge participants' skills accurately. This paper proposes leveraging the application of machine learning clustering methods on embedding of C programs that have been examined by subject matter experts (SMEs) to uncover hidden patterns in the input vectors. A variety of clustering techniques are applied at the score level to capture the patterns in the data and analyze if they lie at par with the SMEs' evaluations. Machine learning models can at best capture clusters at the questions level, i.e., it can capture similarities amongst text, but cannot comprehend the logic behind it and classify the types of errors in code solutions. K-means clustering proves to provide the best compact clusters at a question level of the chosen dataset with biased data distribution in the markings. ","Unveiling hidden patterns in C code embedding using clustering algorithms to improve automatic grading. K-means clustering provides the best compact clusters at a question level."
"Test Case Recommendations with Distributed Representation of Code Syntactic Features","https://scispace.com/paper/test-case-recommendations-with-distributed-representation-of-4oezjgp8y8","2023","Journal Article","arXiv.org","Mosab Rezaei
Hamed Alhoori
Mona Rahimi","10.48550/arxiv.2310.03174","https://scispace.compdf/test-case-recommendations-with-distributed-representation-of-4oezjgp8y8.pdf","Frequent modifications of unit test cases are inevitable due to software's continuous underlying changes in source code, design, and requirements. Since manually maintaining software test suites is tedious, timely, and costly, automating the process of generation and maintenance of test units will significantly impact the effectiveness and efficiency of software testing processes. To this end, we propose an automated approach which exploits both structural and semantic properties of source code methods and test cases to recommend the most relevant and useful unit tests to the developers. The proposed approach initially trains a neural network to transform method-level source code, as well as unit tests, into distributed representations (embedded vectors) while preserving the importance of the structure in the code. Retrieving the semantic and structural properties of a given method, the approach computes cosine similarity between the method's embedding and the previously-embedded training instances. Further, according to the similarity scores between the embedding vectors, the model identifies the closest methods of embedding and the associated unit tests as the most similar recommendations. The results on the Methods2Test dataset showed that, while there is no guarantee to have similar relevant test cases for the group of similar methods, the proposed approach extracts the most similar existing test cases for a given method in the dataset, and evaluations show that recommended test cases decrease the developers' effort to generating expected test cases.","An automated approach which exploits both structural and semantic properties of source code methods and test cases to recommend the most relevant and useful unit tests to the developers and shows that recommended test cases decrease the developers' effort to generating expected test cases."
"Test Case Recommendations with Distributed Representation of Code Syntactic Features","https://scispace.com/paper/test-case-recommendations-with-distributed-representation-of-5ei2x1hqz3","2023","Journal Article","","Mosab Rezaei
Hamed Alhoori
Mona Rahimi","10.1109/asew60602.2023.00026","","Frequent modifications of unit test cases are inevitable due to software's continuous underlying changes in source code, design, and requirements. Since manually maintaining software test suites is tedious, timely, and costly, automating the process of generation and maintenance of test units will significantly impact the effectiveness and efficiency of software testing processes. To this end, we propose an automated approach which exploits both structural and semantic properties of source code methods and test cases to recommend the most relevant and useful unit tests to the developers. The proposed approach initially trains a neural network to transform method-level source code, as well as unit tests, into distributed representations (embedded vectors) while preserving the importance of the structure in the code. Retrieving the semantic and structural properties of a given method, the approach computes cosine similarity between the method's embedding and the previously-embedded training instances. Further, according to the similarity scores between the embedding vectors, the model identifies the closest methods of embedding and the associated unit tests as the most similar recommendations. The results on the Methods2Test dataset showed that, while there is no guarantee to have similar relevant test cases for the group of similar methods, the proposed approach extracts the most similar existing test cases for a given method in the dataset, and evaluations show that recommended test cases decrease the developers' effort to generating expected test cases. ","The proposed approach recommends relevant and useful unit tests based on the structural and semantic properties of source code methods and test cases. It utilizes distributed representations of code syntactic features to identify the most similar methods and their associated test cases."
"Interpreting CodeBERT for Semantic Code Clone Detection","https://scispace.com/paper/interpreting-codebert-for-semantic-code-clone-detection-4pg0fw2m8e","2023","Proceedings Article","","Shamsa Abid
Lingxiao Jiang","10.1109/apsec60848.2023.00033","","Accurate detection of semantic code clones has many applications in software engineering but is challenging because of lexical, syntactic, or structural dissimilarities in code. CodeBERT, a popular deep neural network based pre-trained code model, can detect code clones with a high accuracy. However, its performance on unseen data is reported to be lower. A challenge is to interpret CodeBERT's clone detection behavior and isolate the causes of mispredictions. In this paper, we evaluate CodeBERT and interpret its clone detection behavior on the SemanticCloneBench dataset focusing on Java and Python clone pairs. We introduce the use of a black-box model interpretation technique, SHAP, to identify the core features of code that CodeBERT pays attention to for clone prediction. We first perform a manual similarity analysis over a sample of clone pairs to revise clone labels and to assign labels to statements indicating their contribution to core functionality. We then evaluate the correlation between the human and model's interpretation of core features of code as a measure of CodeBERT's trustworthiness. We observe only a weak correlation. Finally, we present examples on how to identify causes of mispredictions for CodeBERT. Our technique can help researchers to assess and fine-tune their models' performance.","A black-box model interpretation technique, SHAP, is introduced to identify the core features of code that CodeBERT pays attention to for clone prediction and evaluates the correlation between the human and model's interpretation of core features of code as a measure of CodeBERT's trustworthiness."
"Clustering test steps in natural language toward automating test automation","https://scispace.com/paper/clustering-test-steps-in-natural-language-toward-automating-4wq63h6dac","2020","Proceedings Article","Foundations of Software Engineering","Linyi Li
Zhenwen Li
Weijie Zhang
Jun Zhou
Pengcheng Wang
Jing Wu
Guanghua He
Xia Zeng
Yuetang Deng
Tao Xie","10.1145/3368089.3417067","","For large industrial applications, system test cases are still often described in natural language (NL), and their number can reach thousands. Test automation is to automatically execute the test cases. Achieving test automation typically requires substantial manual effort for creating executable test scripts from these NL test cases. In particular, given that each NL test case consists of a sequence of NL test steps, testers first implement a test API method for each test step and then write a test script for invoking these test API methods sequentially for test automation. Across different test cases, multiple test steps can share semantic similarities, supposedly mapped to the same API method. However, due to numerous test steps in various NL forms under manual inspection, testers may not realize those semantically similar test steps and thus waste effort to implement duplicate test API methods for them. To address this issue, in this paper, we propose a new approach based on natural language processing to cluster similar NL test steps together such that the test steps in each cluster can be mapped to the same test API method. Our approach includes domain-specific word embedding training along with measurement based on Relaxed Word Mover’sDistance to analyze the similarity of test steps. Our approach also includes a technique to combine hierarchical agglomerative clustering and K-means clustering post-refinement to derive high-quality and manually-adjustable clustering results. The evaluation results of our approach on a large industrial mobile app, WeChat, show that our approach can cluster the test steps with high accuracy, substantially reducing the number of clusters and thus reducing the downstream manual effort. In particular, compared with the baseline approach, our approach achieves 79.8% improvement on cluster quality, reducing 65.9% number of clusters, i.e., the number of test API methods to be implemented.","The approach includes domain-specific word embedding training along with measurement based on Relaxed Word Mover’sDistance to analyze the similarity of test steps, and includes a technique to combine hierarchical agglomerative clustering and K-means clustering post-refinement to derive high-quality and manually-adjustable clustering results."
"On the Use of Deep Learning Models for Semantic Clone Detection","https://scispace.com/paper/on-the-use-of-deep-learning-models-for-semantic-clone-3sfwxckn0kqr","2024","Journal Article","","Subroto Nag Pinku
Debajyoti Mondal
Chanchal K. Roy","10.1109/icsme58944.2024.00053","","Detecting and tracking code clones can ease various software development and maintenance tasks when changes in a code fragment should be propagated over all its copies. Several deep learning based clone detection models have appeared in the literature for detecting syntactic and semantic clones, and these models have widely been evaluated with the BigCloneBench dataset. However, the class imbalance and small number of semantic clones make BigCloneBench less ideal when interpreting the model performances. Sometimes researchers use a few other semantic clone datasets such as GoogleCodeJam, OJClone and SemanticCloneBench to understand a model's generalizability. To overcome the limitations of the existing datasets, recently a GPT-assisted large semantic and cross-language clone dataset GPT-CloneBench has been released, but it is not clear how all these models would compare and contrast in terms of these datasets. In this paper, we propose a multi-step evaluation approach for five state-of-the-art clone detection models leveraging existing bench-mark datasets including the recently proposed GPTCloneBench and exploiting the mutation operators to study the extent of these clone detection models' ability. More specifically, we examined the performance of three highly-performing single-language clone detection models (ASTNN, GMN, CodeBERT) that use various code representations (e.g., AST, flow augmented AST with graph matching network, and bidirectional encoder representation) for detecting semantic clones. In addition to using BigCloneBench, we tested them on SemanticCloneBench and GPTCloneBench, investigated their robustness under mutation operations, and examined them against cutting-edge cross-language clone detection tools (C4, CLCDSA) that are also known to learn semantic clones. While all single-language models showed high F1 scores for BigCloneBench, their performances varied quite differently (sometimes over 20%) when tested on SemanticCloneBench. Interestingly, the cross-language model (C4) consistently showed superior performance (around 7%) on SemanticCloneBench over other models and performed similarly for BigCloneBench and GPTCloneBench. On mutation-based datasets, C4 appeared to have a more robust performance (less than 1% difference) whereas single-language models showed high variability.","This study evaluates five state-of-the-art clone detection models using various datasets, including GPT-CloneBench, and assesses their performance under mutation operations, revealing varying results and highlighting the superiority of a cross-language model (C4) in detecting semantic clones."
"DSFM: Enhancing Functional Code Clone Detection with Deep Subtree Interactions","https://scispace.com/paper/dsfm-enhancing-functional-code-clone-detection-with-deep-3xftp7x55f","2024","Proceedings Article","","Zhiwei Xu
Shaohua Qiang
Dinghong Song
Min Zhou
Hai Wan
Xibin Zhao
Ping Luo
Hongyu Zhang","10.1145/3597503.3639215","","Functional code clone detection is important for software maintenance. In recent years, deep learning techniques are introduced to improve the performance of functional code clone detectors. By representing each code snippet as a vector containing its program semantics, syntactically dissimilar functional clones are detected. However, existing deep learning-based approaches attach too much importance to code feature learning, hoping to project all recognizable knowledge of a code snippet into a single vector. We argue that these deep learning-based approaches can be enhanced by considering the characteristics of syntactic code clone detection, where we need to compare the contents of the source code (e.g., intersection of tokens, similar flow graphs, and similar subtrees) to obtain code clones. In this paper, we propose a novel deep learning-based approach named DSFM, which incorporates comparisons between code snippets for detecting functional code clones. Specifically, we improve the typical deep clone detectors with deep subtree interactions that compare every two subtrees extracted abstract syntax trees (ASTs) of two code snippets, thereby introducing more fine-grained semantic similarity. By conducting extensive experiments on three widely-used datasets, GCJ, OJClone, and BigCloneBench, we demonstrate the great potential of deep subtree interactions in code clone detection task. The proposed DSFM outperforms the state-of-the-art approaches, including two traditional approaches, two unsupervised and four supervised deep learning-based baselines.","DSFM enhances functional code clone detection by incorporating comparisons between code snippets for detecting functional code clones. Deep subtree interactions are used to compare subtrees extracted from the ASTs of two code snippets, thereby introducing more fine-grained semantic similarity."
"Binary Representation Embedding and Deep Learning For Binary Code Similarity Detection in Software Security Domain","https://scispace.com/paper/binary-representation-embedding-and-deep-learning-for-binary-363pl3z01g","2023","Journal Article","","Thinh Nguyen Hung
Hai Nguyen Phuc
Khoa Tran Dinh
Nhan Le Tran Thanh
Nghia To Trong
Khoa Ngo Khanh
Duy Phan The
Hậu Phạm Văn","10.1145/3628797.3628996","","Binary Code Similarity Detection (BCSD) is the process of analyzing the binary representations of two functions, programs, or related entities to generate a quantitative output that signifies the similarity score between them. This task encompasses a wide range of applications, including addressing the binary search problem, which involves searching for code segments within a binary file that are similar to a specified binary code segment. These capabilities open up numerous potential applications within the domain of binary code analysis such as software vulnerability detection, clone detection, and malware analysis. In this paper, we introduce BiSim-Inspector, a BCSD tool based on Deep Learning (DL). This tool leverages the Bytes2vec method, which we develop to transform the bytecode of binary functions into vectors, which are then fed into the Convolutional Neural Network - Gated Recurrent Unit (CNN-GRU) model. Additionally, we conducted a series of experiments to assess the effectiveness of our method by comparing it with existing state-of-the-art (SOTA) tools. We use a large-scale, well-structured, and diversified dataset, BinaryCorp, for the task of BCSD. The results show that our framework achieves a Recall rate of 89%, which is 25% higher than existing SOTA methods, without compromising the training and prediction time.","BiSim-Inspector is introduced, a BCSD tool based on Deep Learning (DL), which leverages the Bytes2vec method, which is developed to transform the bytecode of binary functions into vectors, which are then fed into the Convolutional Neural Network - Gated Recurrent Unit (CNN-GRU) model."
"Learning and Evaluating Contextual Embedding of Source Code","https://scispace.com/paper/learning-and-evaluating-contextual-embedding-of-source-code-4ldpdpkixt","2019","Posted Content","arXiv: Software Engineering","Aditya Kanade
Petros Maniatis
Gogul Balakrishnan
Kensen Shi","","","Recent research has achieved impressive results on understanding and improving source code by building up on machine-learning techniques developed for natural languages. A significant advancement in natural-language understanding has come with the development of pre-trained contextual embeddings, such as BERT, which can be fine-tuned for downstream tasks with less labeled data and training budget, while achieving better accuracies. However, there is no attempt yet to obtain a high-quality contextual embedding of source code, and to evaluate it on multiple program-understanding tasks simultaneously; that is the gap that this paper aims to mitigate. Specifically, first, we curate a massive, deduplicated corpus of 7.4M Python files from GitHub, which we use to pre-train CuBERT, an open-sourced code-understanding BERT model; and, second, we create an open-sourced benchmark that comprises five classification tasks and one program-repair task, akin to code-understanding tasks proposed in the literature before. We fine-tune CuBERT on our benchmark tasks, and compare the resulting models to different variants of Word2Vec token embeddings, BiLSTM and Transformer models, as well as published state-of-the-art models, showing that CuBERT outperforms them all, even with shorter training, and with fewer labeled examples. Future work on source-code embedding can benefit from reusing our benchmark, and from comparing against CuBERT models as a strong baseline.","This paper curates a massive, deduplicated corpus of 7.4M Python files from GitHub, and creates an open-sourced benchmark that comprises five classification tasks and one program-repair task, akin to code-understanding tasks proposed in the literature before, showing that CuBERT outperforms them all, even with shorter training, and with fewer labeled examples."
"A Source Code Similarity Based on Siamese Neural Network","https://scispace.com/paper/a-source-code-similarity-based-on-siamese-neural-network-1ovd7rfv6q","2020","Journal Article","Applied Sciences","Chunli Xie
Xia Wang
Cheng Qian
Mengqi Wang","10.3390/APP10217519","","Finding similar code snippets is a fundamental task in the field of software engineering. Several approaches have been proposed for this task by using statistical language model which focuses on syntax and structure of codes rather than deep semantic information underlying codes. In this paper, a Siamese Neural Network is proposed that maps codes into continuous space vectors and try to capture their semantic meaning. Firstly, an unsupervised pre-trained method that models code snippets as a weighted series of word vectors. The weights of the series are fitted by the Term Frequency-Inverse Document Frequency (TF-IDF). Then, a Siamese Neural Network trained model is constructed to learn semantic vector representation of code snippets. Finally, the cosine similarity is provided to measure the similarity score between pairs of code snippets. Moreover, we have implemented our approach on a dataset of functionally similar code. The experimental results show that our method improves some performance over single word embedding method.","A Siamese Neural Network is proposed that maps codes into continuous space vectors and try to capture their semantic meaning and improves some performance over single word embedding method."
"Java Code Clone Detection by Exploiting Semantic and Syntax Information From Intermediate Code-Based Graph","https://scispace.com/paper/java-code-clone-detection-by-exploiting-semantic-and-syntax-3btylgmu","2022","Journal Article","IEEE Transactions on Reliability","","10.1109/tr.2022.3176922","","Code clone detection plays a critical role in the field of software engineering. To achieve this goal, developers are required to have rich development experience for finding the &#x201C;functional&#x201D; clone code. However, this is unfriendly to novice developers. Although many approaches were proposed to automatically detect code clones, the results are not satisfactory. A major reason is that it is difficult to extract syntax and semantic information from the source code. To resolve this problem, in this article, we develop a novel graph representation approach based on intermediate code to detect the functional code clones. This graph representation is built based on intermediate code compiled from the source code. By using it, we can easily utilize graph embedding techniques to extract syntactic and semantic features from abstract syntax tree, control flow graph, and DFG generated from intermediate code. After that, we use the Softmax classifier to detect functional code clone pairs. We evaluate the performance of the proposed graph representation approach based on intermediate code for the code clone detection task on the BigCloneBench dataset. In order to improve performance, the embedded representation of intermediate code is initialized based on pretrained vectors learned from the collected LLVM IR dataset in advance. The experimental results show that our proposed intermediate code-based graph approach performs better than existing functional code clone detection approaches. Especially for the type-4 code clone detection, our approach outperforms the baseline approaches by an average of 33.49&#x0025; in the term of <i>F</i>1 score. ","Wang et al. as mentioned in this paper developed a novel graph representation approach based on intermediate code to detect the functional code clones, which can easily utilize graph embedding techniques to extract syntactic and semantic features from abstract syntax tree, control flow graph, and DFG generated from intermediate code."
"Semantic Source Code Models Using Identifier Embeddings","https://scispace.com/paper/semantic-source-code-models-using-identifier-embeddings-26d35c5lxy","2019","Posted Content","arXiv: Software Engineering","Vasiliki Efstathiou
Diomidis Spinellis","","https://arxiv.org/pdf/1904.06929v1","The emergence of online open source repositories in the recent years has led to an explosion in the volume of openly available source code, coupled with metadata that relate to a variety of software development activities. As an effect, in line with recent advances in machine learning research, software maintenance activities are switching from symbolic formal methods to data-driven methods. In this context, the rich semantics hidden in source code identifiers provide opportunities for building semantic representations of code which can assist tasks of code search and reuse. To this end, we deliver in the form of pretrained vector space models, distributed code representations for six popular programming languages, namely, Java, Python, PHP, C, C++, and C#. The models are produced using fastText, a state-of-the-art library for learning word representations. Each model is trained on data from a single programming language; the code mined for producing all models amounts to over 13.000 repositories. We indicate dissimilarities between natural language and source code, as well as variations in coding conventions in between the different programming languages we processed. We describe how these heterogeneities guided the data preprocessing decisions we took and the selection of the training parameters in the released models. Finally, we propose potential applications of the models and discuss limitations of the models.","This work produces pretrained vector space models, distributed code representations for six popular programming languages, namely, Java, Python, PHP, C, C++, and C#, trained on data from a single programming language."
