"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Code-Aware Prompting: A Study of Coverage-Guided Test Generation in Regression Setting using LLM","https://scispace.com/paper/code-aware-prompting-a-study-of-coverage-guided-test-moq3jfl5gn","2024","Journal Article","","Gabriel Ryan
Siddhartha Jain
Mingyue Shang
S. Wang
Xiaofei Ma
Murali Krishna Ramanathan
Baishakhi Ray","10.1145/3643769","https://scispace.compdf/code-aware-prompting-a-study-of-coverage-guided-test-moq3jfl5gn.pdf","Testing plays a pivotal role in ensuring software quality, yet conventional Search Based Software Testing (SBST) methods often struggle with complex software units, achieving suboptimal test coverage. Recent work using large language models (LLMs) for test generation have focused on improving generation quality through optimizing the test generation context and correcting errors in model outputs, but use fixed prompting strategies that prompt the model to generate tests without additional guidance. As a result LLM-generated testsuites still suffer from low coverage. In this paper, we present SymPrompt, a code-aware prompting strategy for LLMs in test generation. SymPrompt’s approach is based on recent work that demonstrates LLMs can solve more complex logical problems when prompted to reason about the problem in a multi-step fashion. We apply this methodology to test generation by deconstructing the testsuite generation process into a multi-stage sequence, each of which is driven by a specific prompt aligned with the execution paths of the method under test, and exposing relevant type and dependency focal context to the model. Our approach enables pretrained LLMs to generate more complete test cases without any additional training. We implement SymPrompt using the TreeSitter parsing framework and evaluate on a benchmark challenging methods from open source Python projects. SymPrompt enhances correct test generations by a factor of 5 and bolsters relative coverage by 26% for CodeGen2. Notably, when applied to GPT-4, SymPrompt improves coverage by over 2x compared to baseline prompting strategies. ","This study presents SymPrompt, a code-aware prompting strategy for Large Language Models (LLMs) in test generation, enhancing correct test generations by 5x and relative coverage by 26% for CodeGen2, and over 2x for GPT-4, by deconstructing test generation into multi-stage sequences with specific prompts."
"An Empirical Study of Unit Test Generation with Large Language Models","https://scispace.com/paper/an-empirical-study-of-unit-test-generation-with-large-4raew4bgfu","2024","Preprint","","Lian Yang
Chen Yang
S. Q. Gao
Weijing Wang
Bo Wang
Qihao Zhu
Changfu Xiao
Jianyi Zhou
Guangtai Liang
Qianxiang Wang
Junjie Chen","10.48550/arxiv.2406.18181","https://scispace.compdf/an-empirical-study-of-unit-test-generation-with-large-4raew4bgfu.pdf","Unit testing is an essential activity in software development for verifying the correctness of software components. However, manually writing unit tests is challenging and time-consuming. The emergence of Large Language Models (LLMs) offers a new direction for automating unit test generation. Existing research primarily focuses on closed-source LLMs (e.g., ChatGPT and CodeX) with fixed prompting strategies, leaving the capabilities of advanced open-source LLMs with various prompting settings unexplored. Particularly, open-source LLMs offer advantages in data privacy protection and have demonstrated superior performance in some tasks. Moreover, effective prompting is crucial for maximizing LLMs' capabilities. In this paper, we conduct the first empirical study to fill this gap, based on 17 Java projects, five widely-used open-source LLMs with different structures and parameter sizes, and comprehensive evaluation metrics. Our findings highlight the significant influence of various prompt factors, show the performance of open-source LLMs compared to the commercial GPT-4 and the traditional Evosuite, and identify limitations in LLM-based unit test generation. We then derive a series of implications from our study to guide future research and practical use of LLM-based unit test generation. ","An empirical study exploring the effectiveness of open-source LLMs for unit test generation finds significant influence of prompt factors and superior performance compared to GPT-4 and Evosuite."
"Code-Aware Prompting: A study of Coverage Guided Test Generation in Regression Setting using LLM","https://scispace.com/paper/code-aware-prompting-a-study-of-coverage-guided-test-53tfikzvdv","2024","Journal Article","arXiv.org","Gabriel Ryan
Siddhartha Jain
Mingyue Shang
Shiqi Wang
Xiaofei Ma
Murali Ramanathan
Baishakhi Ray","10.48550/arxiv.2402.00097","","Testing plays a pivotal role in ensuring software quality, yet conventional Search Based Software Testing (SBST) methods often struggle with complex software units, achieving suboptimal test coverage. Recent work using large language models (LLMs) for test generation have focused on improving generation quality through optimizing the test generation context and correcting errors in model outputs, but use fixed prompting strategies that prompt the model to generate tests without additional guidance. As a result LLM-generated test suites still suffer from low coverage. In this paper, we present SymPrompt, a code-aware prompting strategy for LLMs in test generation. SymPrompt's approach is based on recent work that demonstrates LLMs can solve more complex logical problems when prompted to reason about the problem in a multi-step fashion. We apply this methodology to test generation by deconstructing the testsuite generation process into a multi-stage sequence, each of which is driven by a specific prompt aligned with the execution paths of the method under test, and exposing relevant type and dependency focal context to the model. Our approach enables pretrained LLMs to generate more complete test cases without any additional training. We implement SymPrompt using the TreeSitter parsing framework and evaluate on a benchmark challenging methods from open source Python projects. SymPrompt enhances correct test generations by a factor of 5 and bolsters relative coverage by 26% for CodeGen2. Notably, when applied to GPT-4, symbolic path prompts improve coverage by over 2x compared to baseline prompting strategies.","SymPrompt is presented, a code-aware prompting strategy for LLMs in test generation that enables pretrained LLMs to generate more complete test cases without any additional training and enhances correct test generations by a factor of 5 and bolsters relative coverage by 26% for CodeGen2."
"ChatUniTest: A Framework for LLM-Based Test Generation","https://scispace.com/paper/chatunitest-a-framework-for-llm-based-test-generation-37jbgz8feq","2024","Journal Article","","Y. S. Chen
Zhenguo Hu
Chongyang Zhi
Junxiao Han
Shuiguang Deng
J. Q. Yin","10.1145/3663529.3663801","","Unit testing is an essential yet frequently arduous task. Various automated unit test generation tools have been introduced to mitigate this challenge. Notably, methods based on large language models (LLMs) have garnered considerable attention and exhibited promising results in recent years. Nevertheless, LLM-based tools encounter limitations in generating accurate unit tests. This paper presents ChatUniTest, an LLM-based automated unit test generation framework. ChatUniTest incorporates an adaptive focal context mechanism to encompass valuable context in prompts and adheres to a generation-validation-repair mechanism to rectify errors in generated unit tests. Subsequently, we have developed ChatUniTest Core, a common library that implements core workflow, complemented by the ChatUniTest Toolchain, a suite of seamlessly integrated tools enhancing the capabilities of ChatUniTest. Our effectiveness evaluation reveals that ChatUniTest outperforms TestSpark and EvoSuite in half of the evaluated projects, achieving the highest overall line coverage. Furthermore, insights from our user study affirm that ChatUniTest delivers substantial value to various stakeholders in the software testing domain. ChatUniTest is available at https://github.com/ZJU-ACES-ISE/ChatUniTest, and the demo video is available at https://www.youtube.com/watch?v=GmfxQUqm2ZQ.","This paper presents ChatUniTest, an LLM-based framework for automated unit test generation, incorporating an adaptive context mechanism and generation-validation-repair process, outperforming existing tools in half of evaluated projects with higher line coverage."
"No More Manual Tests? Evaluating and Improving ChatGPT for Unit Test Generation","https://scispace.com/paper/no-more-manual-tests-evaluating-and-improving-chatgpt-for-2fp9qhoa","2023","Journal Article","arXiv.org","Zhiqiang Yuan
Yiling Lou
Mingwei Liu
Kaixin Wang
Yixuan Chen","10.48550/arXiv.2305.04207","","Unit testing is essential in detecting bugs in functionally-discrete program units. Manually writing high-quality unit tests is time-consuming and laborious. Although traditional techniques can generate tests with reasonable coverage, they exhibit low readability and cannot be directly adopted by developers. Recent work has shown the large potential of large language models (LLMs) in unit test generation, which can generate more human-like and meaningful test code. ChatGPT, the latest LLM incorporating instruction tuning and reinforcement learning, has performed well in various domains. However, It remains unclear how effective ChatGPT is in unit test generation. In this work, we perform the first empirical study to evaluate ChatGPT's capability of unit test generation. Specifically, we conduct a quantitative analysis and a user study to systematically investigate the quality of its generated tests regarding the correctness, sufficiency, readability, and usability. The tests generated by ChatGPT still suffer from correctness issues, including diverse compilation errors and execution failures. Still, the passing tests generated by ChatGPT resemble manually-written tests by achieving comparable coverage, readability, and even sometimes developers' preference. Our findings indicate that generating unit tests with ChatGPT could be very promising if the correctness of its generated tests could be further improved. Inspired by our findings above, we propose ChatTESTER, a novel ChatGPT-based unit test generation approach, which leverages ChatGPT itself to improve the quality of its generated tests. ChatTESTER incorporates an initial test generator and an iterative test refiner. Our evaluation demonstrates the effectiveness of ChatTESTER by generating 34.3% more compilable tests and 18.7% more tests with correct assertions than the default ChatGPT.","In this paper , a user study was conducted to evaluate the correctness, sufficiency, readability, and usability of ChatGPT-based unit test generation approach, which leverages Chat-GPT itself to improve the quality of its generated tests."
"No More Manual Tests? Evaluating and Improving ChatGPT for Unit Test
  Generation","https://scispace.com/paper/no-more-manual-tests-evaluating-and-improving-chatgpt-for-mee9qzh2","2023","Posted Content","","","10.48550/arxiv.2305.04207","https://scispace.com/pdf/no-more-manual-tests-evaluating-and-improving-chatgpt-for-mee9qzh2.pdf","Unit testing is essential in detecting bugs in functionally-discrete program units. Manually writing high-quality unit tests is time-consuming and laborious. Although traditional techniques can generate tests with reasonable coverage, they exhibit low readability and cannot be directly adopted by developers. Recent work has shown the large potential of large language models (LLMs) in unit test generation, which can generate more human-like and meaningful test code. ChatGPT, the latest LLM incorporating instruction tuning and reinforcement learning, has performed well in various domains. However, It remains unclear how effective ChatGPT is in unit test generation. In this work, we perform the first empirical study to evaluate ChatGPT's capability of unit test generation. Specifically, we conduct a quantitative analysis and a user study to systematically investigate the quality of its generated tests regarding the correctness, sufficiency, readability, and usability. The tests generated by ChatGPT still suffer from correctness issues, including diverse compilation errors and execution failures. Still, the passing tests generated by ChatGPT resemble manually-written tests by achieving comparable coverage, readability, and even sometimes developers' preference. Our findings indicate that generating unit tests with ChatGPT could be very promising if the correctness of its generated tests could be further improved. Inspired by our findings above, we propose ChatTESTER, a novel ChatGPT-based unit test generation approach, which leverages ChatGPT itself to improve the quality of its generated tests. ChatTESTER incorporates an initial test generator and an iterative test refiner. Our evaluation demonstrates the effectiveness of ChatTESTER by generating 34.3% more compilable tests and 18.7% more tests with correct assertions than the default ChatGPT. ","In this paper , a user study was conducted to evaluate the correctness, sufficiency, readability, and usability of ChatGPT-based unit test generation approach, which leverages Chat-GPT itself to improve the quality of its generated tests."
"The Prompt Alchemist: Automated LLM-Tailored Prompt Optimization for
  Test Case Generation","https://scispace.com/paper/the-prompt-alchemist-automated-llm-tailored-prompt-2eofe9yn7gk5","2025","Journal Article","","Shuzheng Gao
Chaozheng Wang
Cuiyun Gao
Xiao‐Dong Jiao
Chun Yong Chong
Shan Gao
Michael R. Lyu","10.48550/arxiv.2501.01329","https://scispace.compdf/the-prompt-alchemist-automated-llm-tailored-prompt-2eofe9yn7gk5.pdf","Test cases are essential for validating the reliability and quality of software applications. Recent studies have demonstrated the capability of Large Language Models (LLMs) to generate useful test cases for given source code. However, the existing work primarily relies on human-written plain prompts, which often leads to suboptimal results since the performance of LLMs can be highly influenced by the prompts. Moreover, these approaches use the same prompt for all LLMs, overlooking the fact that different LLMs might be best suited to different prompts. Given the wide variety of possible prompt formulations, automatically discovering the optimal prompt for each LLM presents a significant challenge. Although there are methods on automated prompt optimization in the natural language processing field, they are hard to produce effective prompts for the test case generation task. First, the methods iteratively optimize prompts by simply combining and mutating existing ones without proper guidance, resulting in prompts that lack diversity and tend to repeat the same errors in the generated test cases. Second, the prompts are generally lack of domain contextual knowledge, limiting LLMs' performance in the task. ","This study proposes ""Prompt Alchemist"", an automated LLM-tailored prompt optimization method for test case generation, addressing limitations of existing approaches by incorporating domain knowledge and diverse prompt formulations to improve LLM performance."
"Adaptive Testing for LLM-Based Applications: A Diversity-based Approach","https://scispace.com/paper/adaptive-testing-for-llm-based-applications-a-diversity-4rj7ahayt1g3","2025","Journal Article","","Juyeon Yoon
Robert Feldt
Shin Yoo","10.48550/arxiv.2501.13480","https://scispace.compdf/adaptive-testing-for-llm-based-applications-a-diversity-4rj7ahayt1g3.pdf","The recent surge of building software systems powered by Large Language Models (LLMs) has led to the development of various testing frameworks, primarily focused on treating prompt templates as the unit of testing. Despite the significant costs associated with test input execution and output assessment, the curation of optimized test suites is yet overlooked in these tools, which calls for tailored test selection or prioritization strategies. In this paper, we show that diversity-based testing techniques, such as Adaptive Random Testing (ART) with appropriate string distance metrics, can be effectively applied to the testing of prompt templates. Our proposed adaptive testing approach adjusts the conventional ART process to this context by selecting new test inputs based on scores derived from existing test suite and their labelling results. Our results, obtained using various implementations that explore several string-based distances, confirm that our approach enables the discovery of failures with reduced testing budgets and promotes the generation of more varied outputs. ","This paper proposes a diversity-based adaptive testing approach for Large Language Model (LLM) applications, leveraging Adaptive Random Testing with string distance metrics to optimize test suite selection and reduce testing costs while improving output diversity and failure discovery."
"Enhancing Large Language Models for Text-to-Testcase Generation","https://scispace.com/paper/enhancing-large-language-models-for-text-to-testcase-1x38avu1h5","2024","Journal Article","arXiv.org","Saranya Alagarsamy
Chakkrit Tantithamthavorn
Chetan Arora
Aldeida Aleti","10.48550/arxiv.2402.11910","https://scispace.compdf/enhancing-large-language-models-for-text-to-testcase-1x38avu1h5.pdf","Context: Test-driven development (TDD) is a widely employed software development practice that involves developing test cases based on requirements prior to writing the code. Although various methods for automated test case generation have been proposed, they are not specifically tailored for TDD, where requirements instead of code serve as input. Objective: In this paper, we introduce a text-to-testcase generation approach based on a large language model (GPT-3.5) that is fine-tuned on our curated dataset with an effective prompt design. Method: Our approach involves enhancing the capabilities of basic GPT-3.5 for text-to-testcase generation task that is fine-tuned on our curated dataset with an effective prompting design. We evaluated the effectiveness of our approach using a span of five large-scale open-source software projects. Results: Our approach generated 7k test cases for open source projects, achieving 78.5% syntactic correctness, 67.09% requirement alignment, and 61.7% code coverage, which substantially outperforms all other LLMs (basic GPT-3.5, Bloom, and CodeT5). In addition, our ablation study demonstrates the substantial performance improvement of the fine-tuning and prompting components of the GPT-3.5 model. Conclusions: These findings lead us to conclude that fine-tuning and prompting should be considered in the future when building a language model for the text-to-testcase generation task","It is concluded that fine-tuning and prompting should be considered in the future when building a language model for the text-to-testcase generation task."
"The Potential of LLMs in Automating Software Testing: From Generation to
  Reporting","https://scispace.com/paper/the-potential-of-llms-in-automating-software-testing-from-6r8f7i375vyv","2024","Journal Article","","Betim Sherifi
Khaled Slhoub
Fitzroy Nembhard","10.48550/arxiv.2501.00217","https://scispace.compdf/the-potential-of-llms-in-automating-software-testing-from-6r8f7i375vyv.pdf","Having a high quality software is essential in software engineering, which requires robust validation and verification processes during testing activities. Manual testing, while effective, can be time consuming and costly, leading to an increased demand for automated methods. Recent advancements in Large Language Models (LLMs) have significantly influenced software engineering, particularly in areas like requirements analysis, test automation, and debugging. This paper explores an agent-oriented approach to automated software testing, using LLMs to reduce human intervention and enhance testing efficiency. The proposed framework integrates LLMs to generate unit tests, visualize call graphs, and automate test execution and reporting. Evaluations across multiple applications in Python and Java demonstrate the system's high test coverage and efficient operation. This research underscores the potential of LLM-powered agents to streamline software testing workflows while addressing challenges in scalability and accuracy. ","This paper explores an agent-oriented approach to automated software testing using Large Language Models (LLMs) to generate unit tests, visualize call graphs, and automate test execution and reporting, demonstrating high test coverage and efficient operation in Python and Java applications."
"When Prompt Engineering Meets Software Engineering: CNL-P as Natural and Robust ""APIs"" for Human-AI Interaction","https://scispace.com/paper/when-prompt-engineering-meets-software-engineering-cnl-p-as-fqryjbki0m2y","2025","Journal Article","","Zhenchang Xing
Yang Liu
Zhuo Cheng
Qing Huang
Dehai Zhao
Daniel Sun
Chenhua Liu","10.48550/arxiv.2508.06942","https://scispace.compdf/when-prompt-engineering-meets-software-engineering-cnl-p-as-fqryjbki0m2y.pdf","With the growing capabilities of large language models (LLMs), they are increasingly applied in areas like intelligent customer service, code generation, and knowledge management. Natural language (NL) prompts act as the ``APIs''for human-LLM interaction. To improve prompt quality, best practices for prompt engineering (PE) have been developed, including writing guidelines and templates. Building on this, we propose Controlled NL for Prompt (CNL-P), which not only incorporates PE best practices but also draws on key principles from software engineering (SE). CNL-P introduces precise grammar structures and strict semantic norms, further eliminating NL's ambiguity, allowing for a declarative but structured and accurate expression of user intent. This helps LLMs better interpret and execute the prompts, leading to more consistent and higher-quality outputs. We also introduce an NL2CNL-P conversion tool based on LLMs, enabling users to write prompts in NL, which are then transformed into CNL-P format, thus lowering the learning curve of CNL-P. In particular, we develop a linting tool that checks CNL-P prompts for syntactic and semantic accuracy, applying static analysis techniques to NL for the first time. Extensive experiments demonstrate that CNL-P enhances the quality of LLM responses through the novel and organic synergy of PE and SE. We believe that CNL-P can bridge the gap between emerging PE and traditional SE, laying the foundation for a new programming paradigm centered around NL.","Researchers propose Controlled NL for Prompt (CNL-P), a structured approach to natural language prompts for human-AI interaction, combining prompt engineering best practices with software engineering principles to improve large language model response quality and consistency."
