"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Ai agents: from concept to code to commerce a survey bridging aamas and llms","https://scispace.com/paper/ai-agents-from-concept-to-code-to-commerce-a-survey-bridging-4w0iwrs0cshf","2025","Journal Article","","Toru Ishida
Yohei Murakami
Donghui Lin
Kemas Muslim Lhaksmana","10.36227/techrxiv.175616139.97637301/v1","","For decades, autonomous agents and multiagent systems (AAMAS) have developed foundational theories of autonomy and coordination. While large language models (LLMs) have reignited interest in AI agents, connections to established frameworks remain limited. This paper surveys AAMAS theoretical foundations (Concept), their LLM-based implementations (Code), and societal deployment (Commerce), providing an integrated framework for understanding the current trajectory of AI agents. Importantly, the synergistic combination of AAMAS's rigorous theoretical underpinnings and LLMs' unprecedented natural language processing and commonsense reasoning capabilities will overcome the limitations of each, paving the way for real-world applicable AI agents. This survey intends to bridge the groundbreaking practical advances in AI agents achieved by LLM researchers with established AAMAS theories, thereby catalyzing future progress. ","This survey bridges AAMAS theoretical foundations with large language models (LLMs) to create an integrated framework for understanding AI agents, combining AAMAS's rigor with LLMs' natural language processing capabilities for real-world applications."
"Adversarial Multi-Agent Evaluation of Large Language Models through
  Iterative Debates","https://scispace.com/paper/adversarial-multi-agent-evaluation-of-large-language-models-gd1vo9yhhto5","2024","Journal Article","","Chaithanya Bandi
Hari Bandi
Abir Harrasse","10.48550/arxiv.2410.04663","https://scispace.compdf/adversarial-multi-agent-evaluation-of-large-language-models-gd1vo9yhhto5.pdf","This paper explores optimal architectures for evaluating the outputs of large language models (LLMs) using LLMs themselves. We propose a novel framework that interprets LLMs as advocates within an ensemble of interacting agents, allowing them to defend their answers and reach conclusions through a judge and jury system. This approach offers a more dynamic and comprehensive evaluation process compared to traditional human-based assessments or automated metrics. We discuss the motivation behind this framework, its key components, and comparative advantages. We also present a probabilistic model to evaluate the error reduction achieved by iterative advocate systems. Finally, we outline experiments to validate the effectiveness of multi-advocate architectures and discuss future research directions. ","This paper proposes a novel framework for evaluating large language models using a multi-agent debate system, where LLMs defend their answers through iterative interactions, offering a more dynamic and comprehensive evaluation process than traditional methods."
"Empowering Diversity by Building Inclusive Software Engineering Projects with Large Language Models","https://scispace.com/paper/empowering-diversity-by-building-inclusive-software-65m3gq7ydhvy","2024","Journal Article","Proceedings of the International Conference on AI Research.","Clara Maathuis
Greg Alpár
Stefano Bromuri","10.34190/icair.4.1.3023","https://papers.academic-conferences.org/index.php/icair/article/download/3023/2914","The integration of emerging AI technologies, particularly Large Language Models (LLMs), is fundamentally reshaping the landscape of software engineering. LLMs offer a wide array of capabilities that can enhance various aspects of software development, including design assistance, automated code analysis and synthesis, and testing. Consequently, their integration into software engineering practices holds the potential to greatly improve efficiency and code quality, marking a notable paradigm shift towards the creation of more intelligent and adaptive systems. This allows the definition of an extended perspective when establishing requirements for building software engineering solutions by incorporating evidence from literature resources and practice. By synthesizing requirements and evidence from scholarly and practitioner sources using LLMs, software engineers can ensure that their solutions are not only technically sound but also align with best practices in fostering social norms and values like inclusivity. Adopting such an approach supports the creation of responsible and inclusive educational software that caters to diverse learning needs and promotes equitable access to educational resources. Moreover, by using LLMs to inform decision-making throughout the software development lifecycle, software engineers can iteratively refine and enhance their solutions based on emerging research findings, thereby ensuring continuous improvement in fostering inclusive educational environments. Hence, this research aims to develop a novel evidence-based software engineering method informed by insights from scientific literature. As a use case, we design and implement a dyslexia-oriented educational software application that supports children in learning to read, guided by this new methodological approach. ","This research integrates Large Language Models into software engineering to enhance efficiency, code quality, and inclusivity, developing a novel evidence-based method to create responsible and inclusive educational software that caters to diverse learning needs and promotes equitable access."
"Tendencies in Multi-Agent Systems: A Systematic Literature Review","https://scispace.com/paper/tendencies-in-multi-agent-systems-a-systematic-literature-3fpch27hrq","2020","Journal Article","Clei Electronic Journal","Mariana Falco
Gabriela Robiolo","10.19153/CLEIEJ.23.1.1","","The application of Artificial Intelligence mechanisms allows the development of systems capable to solve very complex engineering problems. Multi-agent systems (MAS) are one paradigm that allows an alternative way to design distributed control systems. While research in this area grew exponentially before 2009, there is a need to understand the status quo of the field from 2009 to June 2017. An extension of the results of a SLR related to Multi-Agent Systems, its applications and research gaps, following Kitchenham and Wholin guidelines are presented in this paper. From the analysis of 279 papers (out of 3522 candidates), our findings suggest that: a) there were 20 gaps related to agent-oriented methodologies; coordination, cooperation and negotiation; modelling, developing, testing and debugging; b) 24 gaps related to specific domains (recycling, dynamic evacuation, hazard management, health-care, industry, logistics and manufacturing, machine learning, ambient assisted living); and 14 gaps related to specific areas within MAS (A-Teams, dynamic MAS and mobile agents, ABMS, evolutionary MAS, and self-organizing MAS). These gaps specify lines of research where the MAS community must work to achieve the unification of the agent-oriented paradigm; as well as strengthen ties with the industry.","An extension of the results of a SLR related to Multi-Agent Systems, its applications and research gaps, following Kitchenham and Wholin guidelines are presented, suggesting gaps specify lines of research where the MAS community must work to achieve the unification of the agent-oriented paradigm."
"Agents in Software Engineering: Survey, Landscape, and Vision","https://scispace.com/paper/agents-in-software-engineering-survey-landscape-and-vision-olqq19h52l9g","2024","Journal Article","","Yanlin Wang
Wanjun Zhong
Yanxian Huang
Ensheng Shi
Min Yang
Jiachi Chen
Huijun Li
Yuchi Ma
Qianxiang Wang
Zibin Zheng","10.48550/arxiv.2409.09030","https://scispace.compdf/agents-in-software-engineering-survey-landscape-and-vision-olqq19h52l9g.pdf","In recent years, Large Language Models (LLMs) have achieved remarkable success and have been widely used in various downstream tasks, especially in the tasks of the software engineering (SE) field. We find that many studies combining LLMs with SE have employed the concept of agents either explicitly or implicitly. However, there is a lack of an in-depth survey to sort out the development context of existing works, analyze how existing works combine the LLM-based agent technologies to optimize various tasks, and clarify the framework of LLM-based agents in SE. In this paper, we conduct the first survey of the studies on combining LLM-based agents with SE and present a framework of LLM-based agents in SE which includes three key modules: perception, memory, and action. We also summarize the current challenges in combining the two fields and propose future opportunities in response to existing challenges. We maintain a GitHub repository of the related papers at: https://github.com/DeepSoftwareAnalytics/Awesome-Agent4SE. ","This paper conducts the first survey on combining Large Language Models (LLMs) with Software Engineering (SE), presenting a framework of LLM-based agents in SE with three key modules: perception, memory, and action, and identifies current challenges and future opportunities."
"Layered Chain-of-Thought Prompting for Multi-Agent LLM Systems: A
  Comprehensive Approach to Explainable Large Language Models","https://scispace.com/paper/layered-chain-of-thought-prompting-for-multi-agent-llm-n8r4a8v19dal","2025","Journal Article","","Manish Sanwal","10.48550/arxiv.2501.18645","https://scispace.compdf/layered-chain-of-thought-prompting-for-multi-agent-llm-n8r4a8v19dal.pdf","Large Language Models (LLMs) leverage chain-of-thought (CoT) prompting to provide step-by-step rationales, improving performance on complex tasks. Despite its benefits, vanilla CoT often fails to fully verify intermediate inferences and can produce misleading explanations. In this work, we propose Layered Chain-of-Thought (Layered-CoT) Prompting, a novel framework that systematically segments the reasoning process into multiple layers, each subjected to external checks and optional user feedback. We expand on the key concepts, present three scenarios -- medical triage, financial risk assessment, and agile engineering -- and demonstrate how Layered-CoT surpasses vanilla CoT in terms of transparency, correctness, and user engagement. By integrating references from recent arXiv papers on interactive explainability, multi-agent frameworks, and agent-based collaboration, we illustrate how Layered-CoT paves the way for more reliable and grounded explanations in high-stakes domains. ","This study proposes Layered Chain-of-Thought Prompting, a framework that segments reasoning into multiple layers, subjecting each to external checks and user feedback, improving transparency, correctness, and user engagement in multi-agent LLM systems."
"Advancing the state of the art in the analysis of multi-agent systems: Study and Development of Methods and Tools for Testing, Validation and Verification of Multi-Agent Systems","https://scispace.com/paper/advancing-the-state-of-the-art-in-the-analysis-of-multi-2d3bgk09hj","2011","Book","","Emilio Serrano
Juan A. Bota
Jos M. Cadenas","","","Computer software is finding its way into more life-critical applications every year. There are problems which can be difficult to be solved by classic monolithic software systems instead of by multi-agent systems (MASs). If analyzing traditional software is considerably complex, it is much more complex to analyze a MAS in which intelligent or emergent behaviors may appear. This book is presented as a significant contribution to the analysis of multi-agent systems or MASs. The presented work introduces the basis for the development of a forensic analysis infrastructure for MAS (i.e., an analysis process performed on previously recorded data of the system run), proposes the use of data mining techniques to discover not explicit knowledge in the logs derived from the forensic analysis, explains analysis techniques based on social network analysis, and provides a qualitative analysis on the basis of the semantically rich information provided by agent communication languages and interaction protocols.","This book introduces the basis for the development of a forensic analysis infrastructure for MAS, proposes the use of data mining techniques to discover not explicit knowledge in the logs derived from the forensic analysis, explains analysis techniques based on social network analysis, and provides a qualitative analysis on the basis of the semantically rich information provided by agent communication languages and interaction protocols."
"Diversifying behaviors for learning in asymmetric multiagent systems","https://scispace.com/paper/diversifying-behaviors-for-learning-in-asymmetric-multiagent-6z43qlog","2022","Proceedings Article","Proceedings of the Genetic and Evolutionary Computation Conference","Gaurav Prasad Dixit
Everardo Gonzalez
Kemal Tumer","10.1145/3512290.3528860","","To achieve coordination in multiagent systems such as air traffic control or search and rescue, agents must not only evolve their policies, but also adapt to the behaviors of other agents. However, extending coevolutionary algorithms to complex domains is difficult because agents evolve in the dynamic environment created by the changing policies of other agents. This problem is exacerbated when the teams consist of diverse asymmetric agents (agents with different capabilities and objectives), making it difficult for agents to evolve complementary policies. Quality-Diversity methods solve part of the problem by allowing agents to discover not just optimal, but diverse behaviors, but are computationally intractable in multiagent settings. This paper introduces a multiagent learning framework to allow asymmetric agents to specialize and explore diverse behaviors needed for coordination in a shared environment. The key insight of this work is that a hierarchical decomposition of diversity search, fitness optimization, and team composition modeling allows the fitness on the team-wide objective to direct the diversity search in a dynamic environment. Experimental results in multiagent environments with temporal and spatial coupling requirements demonstrate the diversity of acquired agent synergies in response to a changing environment and team compositions.","The key insight of this work is that a hierarchical decomposition of diversity search, fitness optimization, and team composition modeling allows the fitness on the team-wide objective to direct the diversity search in a dynamic environment."
"A Multiagent Framework for the Asynchronous and Collaborative Extension
  of Multitask ML Systems","https://scispace.com/paper/a-multiagent-framework-for-the-asynchronous-and-4re2fjm4","2022","Posted Content","","Xiaorong Lan","10.48550/arxiv.2209.14745","http://arxiv.org/pdf/2209.14745","The traditional ML development methodology does not enable a large number of contributors, each with distinct objectives, to work collectively on the creation and extension of a shared intelligent system. Enabling such a collaborative methodology can accelerate the rate of innovation, increase ML technologies accessibility and enable the emergence of novel capabilities. We believe that this novel methodology for ML development can be demonstrated through a modularized representation of ML models and the definition of novel abstractions allowing to implement and execute diverse methods for the asynchronous use and extension of modular intelligent systems. We present a multiagent framework for the collaborative and asynchronous extension of dynamic large-scale multitask systems. ","In this paper , the authors present a multiagent framework for the collaborative and asynchronous extension of dynamic large-scale multitask systems, which can accelerate the rate of innovation, increase ML technologies accessibility and enable the emergence of novel capabilities."
"Code Agents are State of the Art Software Testers","https://scispace.com/paper/code-agents-are-state-of-the-art-software-testers-2tu70fvdvt","2024","Preprint","","Niels Mündler
Mark Niklas Müller
Jingxuan He
Martin Vechev","10.48550/arxiv.2406.12952","https://scispace.compdf/code-agents-are-state-of-the-art-software-testers-2tu70fvdvt.pdf","Rigorous software testing is crucial for developing and maintaining high-quality code, making automated test generation a promising avenue for both improving software quality and boosting the effectiveness of code generation methods. However, while code generation with Large Language Models (LLMs) is an extraordinarily active research area, test generation remains relatively unexplored. We address this gap and investigate the capability of LLM-based Code Agents for formalizing user issues into test cases. To this end, we propose a novel benchmark based on popular GitHub repositories, containing real-world issues, ground-truth patches, and golden tests. We find that LLMs generally perform surprisingly well at generating relevant test cases with Code Agents designed for code repair exceeding the performance of systems designed specifically for test generation. Further, as test generation is a similar but more structured task than code generation, it allows for a more fine-grained analysis using fail-to-pass rate and coverage metrics, providing a dual metric for analyzing systems designed for code repair. Finally, we find that generated tests are an effective filter for proposed code fixes, doubling the precision of SWE-Agent. ","Code Agents are state-of-the-art software testers that leverage LLMs to generate test cases from user issues. They outperform systems designed specifically for test generation and provide a novel benchmark for evaluating code repair systems."
"Achieving software robustness via large-scale multiagent systems","https://scispace.com/paper/achieving-software-robustness-via-large-scale-multiagent-5eag4mb7y3","2003","Book Chapter","Lecture Notes in Computer Science","Michael N. Huhns
Vance T. Holderfield
Rosa Laura Zavala Gutierrez","10.1007/3-540-35828-5_13","https://scispace.com/pdf/achieving-software-robustness-via-large-scale-multiagent-5eag4mb7y3.pdf","This paper describes how multiagent systems can be used to achieve robust software, one of the major goals of software engineering. The paper first positions itself within the software engineering domain. It then develops the hypothesis that robust software can be achieved through redundancy, where the redundancy is achieved by agents that have different algorithms but similar responsibilities. The agents are produced by wrapping conventional algorithms with a minimal set of agent capabilities, which we specify. We describe our initial experiments in verifying our hypothesis and present results that show an improvement in robustness due to redundancy. We conclude by speculating on the implications of multiagent-based redundancy for software development.","This paper describes how multiagent systems can be used to achieve robust software and develops the hypothesis that robust software can be achieved through redundancy, where the redundancy is achieved by agents that have different algorithms but similar responsibilities."
"Evolutionary Ensemble Learning","https://scispace.com/paper/evolutionary-ensemble-learning-1bm51bze27","2023","Book Chapter","Genetic and evolutionary computation","Malcolm I. Heywood","10.1007/978-981-99-3814-8_8","","Evolutionary Ensemble Learning (EEL) provides a general approach for scaling evolutionary learning algorithms to increasingly complex tasks. This is generally achieved by developing a diverse complement of models that provide solutions to different (yet overlapping) aspects of the task. This chapter reviews the topic of EEL by considering two basic application contexts that were initially developed independently: (1) ensembles as applied to classification and regression problems and (2) multi-agent systemsMulti-agent system as typically applied to reinforcement learningReinforcement Learning tasks. We show that common research themes have developed from the two communities, resulting in outcomes applicable to both application contexts. More recent developments reviewed include EEL frameworks that support variable-sized ensembles, scaling to high cardinality or dimensionality, and operation under dynamic environments. Looking to the future we point out that the versatility of EEL can lead to developments that support interpretable solutions and lifelong/continuous learning. ","EEL provides a general approach for scaling evolutionary learning algorithms to complex tasks by developing diverse models that provide solutions to different aspects of the task."
"A State-of-the-Art Survey on Various Domains of Multi-Agent Systems and Machine Learning","https://scispace.com/paper/a-state-of-the-art-survey-on-various-domains-of-multi-agent-2my9ekor","2023","Journal Article","Artificial intelligence","","10.5772/intechopen.107109","https://scispace.com/pdf/a-state-of-the-art-survey-on-various-domains-of-multi-agent-2my9ekor.pdf","Multi-agent systems (MASs) are defined as a group of interacting entities or agents sharing a common environment that changes over time, with capabilities of perception and action, and the mechanisms for their coordination provide a modern perspective on systems that traditionally were regarded as centralized. The main characteristics of agents are learning and adaptation. In the last few years, MASs have received tremendous attention from scholars in different fields. However, there are still challenges faced by MASs and their integration with machine learning (ML) methods. The primary goal of the study is to provide a broad review of the current developments in the field of MASs combined with ML methods. First, we present features of MASs considering the ML perspective. Second, we provide a classification of applications of MASs combined with ML methods. Third, we present a density map of applications in E-learning, manufacturing, and commerce. We expect this study to serve as a comprehensive resource for researchers and practitioners in the area. ","In this paper , a broad review of the current developments in the field of MASs combined with machine learning methods is presented, and a density map of applications in E-learning, manufacturing, and commerce is presented."
"Software engineering for large-scale multi-agent systems: research issues and practical applications","https://scispace.com/paper/software-engineering-for-large-scale-multi-agent-systems-4oak5ef8et","2003","Book","","Alessandro Garcia
Carlos José Pereira de Lucena
Franco Zambonelli
Andrea Omicini
Jaelson Castro","","","Software Engineering Foundations.- Taming Agents and Objects in Software Engineering.- The Role of Roles in Designing Effective Agent Organizations.- Requirements Engineering and Software Architecture.- Requirements Engineering for Large-Scale Multi-agent Systems.- Requirements Traceability in Agent Oriented Development.- The Reflective Blackboard Pattern: Architecting Large Multi-agent Systems.- Coordination and Mobility.- A Declarative Approach to Agent-Centered Context-Aware Computing in Ad Hoc Wireless Environments.- Engineering Mobility in Large Multi Agent Systems: A Case Study in Urban Traffic Management.- Sustainable Information Ecosystems.- Reuse.- Achieving the Promise of Reuse with Agent Components.- Application-Specific Reuse of Agent Roles.- Assisting the Development of Aspect-Based Multi-agent Systems Using the Smartweaver Approach.- Dependability.- Dynamic and Adaptive Replication for Large-Scale Reliable Multi-agent Systems.- Achieving Software Robustness via Large-Scale Multiagent Systems.- Empirical Studies and Applications.- What Can Cellular Automata Tell Us about the Behavior of Large Multi-agent Systems?.- The RETSINA MAS, a Case Study.- Secure Multi-agent Coordination in a Network Monitoring System.- Towards Monitored Data Consistency and Business Processing Based on Declarative Software Agents1.","In this article, the Reflective Blackboard Pattern is used for large-scale multi-agent systems to enable coordination and mobility in ad hoc wireless environments, and the Smartweaver approach is used to assist the development of aspect-based multiagent systems."
"Large Language Model Evaluation Via Multi AI Agents: Preliminary results","https://scispace.com/paper/large-language-model-evaluation-via-multi-ai-agents-2n1enji9u0","2024","Journal Article","arXiv.org","Zeeshan Rasheed
Muhammad Waseem
Kari Systä
Pekka Abrahamsson","10.48550/arxiv.2404.01023","","As Large Language Models (LLMs) have become integral to both research and daily operations, rigorous evaluation is crucial. This assessment is important not only for individual tasks but also for understanding their societal impact and potential risks. Despite extensive efforts to examine LLMs from various perspectives, there is a noticeable lack of multi-agent AI models specifically designed to evaluate the performance of different LLMs. To address this gap, we introduce a novel multi-agent AI model that aims to assess and compare the performance of various LLMs. Our model consists of eight distinct AI agents, each responsible for retrieving code based on a common description from different advanced language models, including GPT-3.5, GPT-3.5 Turbo, GPT-4, GPT-4 Turbo, Google Bard, LLAMA, and Hugging Face. Our developed model utilizes the API of each language model to retrieve code for a given high-level description. Additionally, we developed a verification agent, tasked with the critical role of evaluating the code generated by its counterparts. We integrate the HumanEval benchmark into our verification agent to assess the generated code's performance, providing insights into their respective capabilities and efficiencies. Our initial results indicate that the GPT-3.5 Turbo model's performance is comparatively better than the other models. This preliminary analysis serves as a benchmark, comparing their performances side by side. Our future goal is to enhance the evaluation process by incorporating the Massively Multitask Benchmark for Python (MBPP) benchmark, which is expected to further refine our assessment. Additionally, we plan to share our developed model with twenty practitioners from various backgrounds to test our model and collect their feedback for further improvement.","A novel multi-agent AI model for evaluating and comparing the performance of various LLMs. The model consists of eight agents, each responsible for retrieving code based on a common description from different LLMs. Initial results indicate that GPT-3.5 Turbo performs better than other models."
"Autonomous Agents in Software Development: A Vision Paper","https://scispace.com/paper/autonomous-agents-in-software-development-a-vision-paper-1b4rq9u3u2","2023","Journal Article","arXiv.org","Zeeshan Rasheed
Muhammad Waseem
Kai-Kristian Kemell
Xiaofeng Wang
Anh Nguyen Duc
Kari Systä
Pekka Abrahamsson","10.48550/arxiv.2311.18440","","Large Language Models (LLM) and Generative Pre-trained Transformers (GPT), are reshaping the field of Software Engineering (SE). They enable innovative methods for executing many software engineering tasks, including automated code generation, debugging, maintenance, etc. However, only a limited number of existing works have thoroughly explored the potential of GPT agents in SE. This vision paper inquires about the role of GPT-based agents in SE. Our vision is to leverage the capabilities of multiple GPT agents to contribute to SE tasks and to propose an initial road map for future work. We argue that multiple GPT agents can perform creative and demanding tasks far beyond coding and debugging. GPT agents can also do project planning, requirements engineering, and software design. These can be done through high-level descriptions given by the human developer. We have shown in our initial experimental analysis for simple software (e.g., Snake Game, Tic-Tac-Toe, Notepad) that multiple GPT agents can produce high-quality code and document it carefully. We argue that it shows a promise of unforeseen efficiency and will dramatically reduce lead-times. To this end, we intend to expand our efforts to understand how we can scale these autonomous capabilities further.","The vision is to leverage the capabilities of multiple GPT agents to contribute to SE tasks and to propose an initial road map for future work, arguing that multiple G PT agents can perform creative and demanding tasks far beyond coding and debugging."
"Evaluating LLM Agent Group Dynamics against Human Group Dynamics: A Case Study on Wisdom of Partisan Crowds","https://scispace.com/paper/evaluating-llm-agent-group-dynamics-against-human-group-15ktm4x6ty","2023","Journal Article","arXiv.org","Yun-Shiuan Chuang
Siddharth Suresh
Nikunj Harlalka
Agam Goyal
Robert Hawkins
Sijia Yang
Dhavan Shah
Junjie Hu
Timothy T. Rogers","10.48550/arxiv.2311.09665","","This study investigates the potential of Large Language Models (LLMs) to simulate human group dynamics, particularly within politically charged contexts. We replicate the Wisdom of Partisan Crowds phenomenon using LLMs to role-play as Democrat and Republican personas, engaging in a structured interaction akin to human group study. Our approach evaluates how agents' responses evolve through social influence. Our key findings indicate that LLM agents role-playing detailed personas and without Chain-of-Thought (CoT) reasoning closely align with human behaviors, while having CoT reasoning hurts the alignment. However, incorporating explicit biases into agent prompts does not necessarily enhance the wisdom of partisan crowds. Moreover, fine-tuning LLMs with human data shows promise in achieving human-like behavior but poses a risk of overfitting certain behaviors. These findings show the potential and limitations of using LLM agents in modeling human group phenomena.","The extent to which the wisdom of partisan crowds emerges in groups of LLM-based agents that are prompted to role-play as partisan personas is examined, finding that they not only display human-like partisan biases, but also converge to more accurate beliefs through deliberation as humans do."
"Automated Software Testing Using Generative Ai And Large Language Models","https://scispace.com/paper/automated-software-testing-using-generative-ai-and-large-fxncp9qenyth","2025","Journal Article","International Journal For Multidisciplinary Research","Kamalraj Subramaniam
Dr.R. Raja Prabu
B. GOMATHI NAYAGAM -
L. Anitha","10.36948/ijfmr.2025.v07i04.52575","","Automated software testing is a cornerstone of modern software engineering, yet traditional approaches struggle to keep pace with the complexity and rapid evolution of contemporary applications. This paper investigates the integration of generative artificial intelligence (AI) and large language models (LLMs) into automated software testing workflows. We review the state of the art in AI-driven test case generation, test script maintenance, and defect prediction, highlighting how generative models can analyze source code, requirements, and user behavior to produce comprehensive and adaptive test suites. Our study synthesizes recent research and industry case studies, demonstrating that generative AI and LLMs significantly enhance test coverage, reduce manual effort, and accelerate release cycles. However, challenges remain in model interpretability, data quality, and resource requirements. We discuss these limitations and propose future research directions, including explainable AI for testing and domain-specific model adaptation. The findings indicate that the synergy between human expertise and intelligent automation is essential for ensuring software reliability in increasingly complex environments. This work provides a comprehensive overview for researchers and practitioners seeking to leverage generative AI and LLMs in software testing ","This study integrates generative AI and large language models into automated software testing, enhancing test coverage, reducing manual effort, and accelerating release cycles, but highlights challenges in model interpretability, data quality, and resource requirements."
"Agentic AI for Software: thoughts from Software Engineering community","https://scispace.com/paper/agentic-ai-for-software-thoughts-from-software-engineering-lysgibu8nwlz","2025","Journal Article","arXiv.org","Abhik Roychoudhury","10.48550/arxiv.2508.17343","https://scispace.compdf/agentic-ai-for-software-thoughts-from-software-engineering-lysgibu8nwlz.pdf","AI agents have recently shown significant promise in software engineering. Much public attention has been transfixed on the topic of code generation from Large Language Models (LLMs) via a prompt. However, software engineering is much more than programming, and AI agents go far beyond instructions given by a prompt. At the code level, common software tasks include code generation, testing, and program repair. Design level software tasks may include architecture exploration, requirements understanding, and requirements enforcement at the code level. Each of these software tasks involves micro-decisions which can be taken autonomously by an AI agent, aided by program analysis tools. This creates the vision of an AI software engineer, where the AI agent can be seen as a member of a development team. Conceptually, the key to successfully developing trustworthy agentic AI-based software workflows will be to resolve the core difficulty in software engineering - the deciphering and clarification of developer intent. Specification inference, or deciphering the intent, thus lies at the heart of many software tasks, including software maintenance and program repair. A successful deployment of agentic technology into software engineering would involve making conceptual progress in such intent inference via agents. Trusting the AI agent becomes a key aspect, as software engineering becomes more automated. Higher automation also leads to higher volume of code being automatically generated, and then integrated into code-bases. Thus to deal with this explosion, an emerging direction is AI-based verification and validation (V&V) of AI generated code. We posit that agentic software workflows in future will include such AIbased V&V.","Researchers propose agentic AI for software engineering, enabling autonomous decision-making in tasks like code generation, testing, and repair, but trust and intent inference are key challenges, requiring AI-based verification and validation to ensure reliable automated workflows."
"Software engineering for large-scale multi-agent systems - SELMAS'04","https://scispace.com/paper/software-engineering-for-large-scale-multi-agent-systems-4nw61tbwp6","2004","Proceedings Article","International Conference on Software Engineering","Ricardo Choren
Alessandro Garcia
Carlos José Pereira de Lucena
Martin Griss
David Chenho Kung
Naftaly H. Minsky
Alexander Romanovsky","10.5555/998675.999501","","The development of multiagent systems (MAS) is not a trivial task. In addition, with the advances in Internet technologies, MAS are undergoing a transition from closed to open architectures composed of a huge number of autonomous agents, which operate and move across different environments. In fact, openness introduces additional complexity to the system modeling, design and implementation. It also impacts on most quality attributes of MAS, including scalability, interoperability, reliability and adaptability. This paper brings together researchers and practitioners to discuss the current state and future direction of research in software engineering for open MAS. A particular interest is to understand those issues in the agent technology that make it difficult and/or improve the production of large open systems.","In this article, the authors discuss the current state and future direction of research in software engineering for open multiagent systems, and understand those issues in the agent technology that make it difficult and/or improve the production of large open systems."
"Multiagent Collaborative Learning for Distributed Business Systems","https://scispace.com/paper/multiagent-collaborative-learning-for-distributed-business-2qqtcsev64","2004","Proceedings Article","Adaptive Agents and Multi-Agents Systems","Yutao Guo
Jörg P. Müller","10.1109/AAMAS.2004.187","https://scispace.com/pdf/multiagent-collaborative-learning-for-distributed-business-2qqtcsev64.pdf","This paper presents a multiagent architecture and algorithms for collaborative learning in distributed and heterogeneous business systems, where the participating agents have local, incomplete knowledge used to make predictions about parameters of a business transaction.We propose two collaborative learning strategies which differ in the nature and amount of information that is exchanged during collaboration, and which are hence suitable for different organisational settings. The first algorithm relies on the exchange of information about a transaction instance, whereas the second algorithm uses qualitative information provided by individual agents, such as the results of predictions from the agentýs local perspective. We apply the architecture and strategies to a distributed supply chain prediction problem. Experiments run on a large real-world order data set indicate that our approach effectively improves the learning performance based on limited additional communication between the participating agents.","A multiagent architecture and algorithms for collaborative learning in distributed and heterogeneous business systems, where the participating agents have local, incomplete knowledge used to make predictions about parameters of a business transaction are presented."
"A State of Art Review on Testing Open Multi-Agent Systems","https://scispace.com/paper/a-state-of-art-review-on-testing-open-multi-agent-systems-4hzgv3q25s","","Journal Article","","Djaber Guassmi
N. H. Dehimi
Makhlouf Derdour","10.1007/978-3-031-44097-7_28","","Open Multi-Agent Systems (MASs) represent a paradigm in which multiple autonomous agents communicate and collaborate to achieve shared objectives in an open and dynamic environment. These systems require specific software engineering capabilities. In the realm of software validation, testing plays a crucial role, but it can be challenging to conceptualize and execute. Designing systems under the Open MAS paradigm poses even greater challenges due to characteristics such as autonomy, reactivity, pro-activity, and social abilities. This paper presents state-of-the-art research on testing Open MAS. The goal is to ultimately provide a new test method that addresses the unique characteristics of Open MAS, along with software and efficient test tools that facilitate the automation of testing activities for these systems. ","This paper reviews state-of-the-art research on testing Open Multi-Agent Systems, highlighting challenges and opportunities for developing new test methods and tools that address autonomy, reactivity, and social abilities in open and dynamic environments."
"Illustration of a Multi-agent Systems Concept as User's Collaborative Software System","https://scispace.com/paper/illustration-of-a-multi-agent-systems-concept-as-user-s-42oxajhsuu","2008","Proceedings Article","Computational Intelligence for Modelling, Control and Automation","E. AlHashel
Masoud Mohammadian","10.1109/CIMCA.2008.201","","To introduce the multi-agent systems (MaS) as a new technology in software engineering and making it acceptable by the industries requires adequate clarification to show the advantages and the improvements of this technology over the existing ones. A substantial survey in the field of multi-agent systems research literature reveals that the majority of the system developers have not accurately identified the purpose behind applying the multi-agent system from the human computer interaction (HCI) perspective, as a userpsilas cooperative system. The aim of this paper is to illustrate how the MaS concept is centred on establishing a user collaborative system and explain why this concept is essential to the modern software engineering strategies. The research also identifies the multi-agent systems problem domains and its emphasis on the existing Web services user coordination problem. It then proposes high level semantic Web architecture. The research concludes by a listing of the advantages of applying multi-agent systems, from the usability and quality perspectives.","The aim of this paper is to illustrate how the MaS concept is centred on establishing a user collaborative system and explain why this concept is essential to the modern software engineering strategies."
